"","Country","Region","Happiness Score_2015","Explained by: GDP per capita_2015","Explained by: Social support_2015","Explained by: Healthy life expectancy_2015","Explained by: Freedom to make life choices_2015","Explained by: Generosity_2015","Explained by: Perceptions of corruption_2015","Happiness Score_2016","Explained by: GDP per capita_2016","Explained by: Social support_2016","Explained by: Healthy life expectancy_2016","Explained by: Freedom to make life choices_2016","Explained by: Generosity_2016","Explained by: Perceptions of corruption_2016","Happiness Score_2017","Explained by: GDP per capita_2017","Explained by: Social support_2017","Explained by: Healthy life expectancy_2017","Explained by: Freedom to make life choices_2017","Explained by: Generosity_2017","Explained by: Perceptions of corruption_2017","Happiness Score_2018","Explained by: GDP per capita_2018","Explained by: Social support_2018","Explained by: Healthy life expectancy_2018","Explained by: Freedom to make life choices_2018","Explained by: Generosity_2018","Explained by: Perceptions of corruption_2018","Happiness Score_2019","Explained by: GDP per capita_2019","Explained by: Social support_2019","Explained by: Healthy life expectancy_2019","Explained by: Freedom to make life choices_2019","Explained by: Generosity_2019","Explained by: Perceptions of corruption_2019","Happiness Score_2020","Explained by: GDP per capita_2020","Explained by: Social support_2020","Explained by: Healthy life expectancy_2020","Explained by: Freedom to make life choices_2020","Explained by: Generosity_2020","Explained by: Perceptions of corruption_2020","Happiness Score_2021","Explained by: GDP per capita_2021","Explained by: Social support_2021","Explained by: Healthy life expectancy_2021","Explained by: Freedom to make life choices_2021","Explained by: Generosity_2021","Explained by: Perceptions of corruption_2021","Happiness Score_2022","Explained by: GDP per capita_2022","Explained by: Social support_2022","Explained by: Healthy life expectancy_2022","Explained by: Freedom to make life choices_2022","Explained by: Generosity_2022","Explained by: Perceptions of corruption_2022"
"68","Jamaica","Latin America and Caribbean",5.70900011062622,0.810376465320587,1.15102243423462,0.687405824661255,0.504416942596436,0.212302193045616,0.0229868665337563,5.51000022888184,0.893330693244934,0.963718593120575,0.594687700271606,0.435969591140747,0.22244980931282,0.0429396405816078,5.31099987030029,0.925579309463501,1.36821806430817,0.641022384166718,0.474307239055634,0.233818337321281,0.0552677810192108,5.88980007171631,0.818555355072021,1.49314963817596,0.693395674228668,0.575272679328918,0.0962750315666199,0.0312916487455368,5.88980007171631,0.83125501871109,1.47765207290649,0.83138769865036,0.489614456892014,0.106921143829823,0.0282436944544315,5.88980007171631,0.779058396816254,1.40828919410706,0.788434088230133,0.553124606609344,0.116268493235111,0.030147785320878,6.30919981002808,0.891204595565796,0.932490170001984,0.599096596240997,0.617950081825256,0.0987352132797241,0.0350327864289284,5.84959983825684,1.2958128452301,1.04480731487274,0.646137475967407,0.566886365413666,0.0796772912144661,0.0526792518794537
"69","Japan","East Asia",5.98699998855591,1.27073562145233,1.25711584091187,0.991111695766449,0.496147334575653,0.107053436338902,0.180602505803108,5.9210000038147,1.38007318973541,1.06054198741913,0.914910614490509,0.467606604099274,0.102243334054947,0.189853474497795,5.92000007629395,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,5.91499996185303,1.29421126842499,1.46160185337067,0.987902402877808,0.553002715110779,0.0786065086722374,0.149674996733665,5.88609981536865,1.32650506496429,1.41859722137451,1.08821773529053,0.444959551095963,0.0688526183366776,0.140215784311295,5.87080001831055,1.26672410964966,1.33233869075775,1.07288134098053,0.495465874671936,0.0357117801904678,0.181439638137817,5.94049978256226,1.38914048671722,0.949250340461731,0.838471949100494,0.503763496875763,0.0195429120212793,0.192246451973915,6.03889989852905,1.83450484275818,1.08935379981995,0.866069793701172,0.536541938781738,0.00716654304414988,0.218195796012878
"70","Jordan","Middle East and North Africa",5.19199991226196,0.901977181434631,1.05392146110535,0.696394383907318,0.406611412763596,0.110526643693447,0.142932027578354,5.30299997329712,0.996726453304291,0.862160563468933,0.607119262218475,0.360229939222336,0.142622128129005,0.132970601320267,5.33599996566772,0.991012394428253,1.23908889293671,0.604590058326721,0.418421149253845,0.172170460224152,0.11980327218771,5.16069984436035,0.821585595607758,1.26498186588287,0.644879877567291,0.467821836471558,0.129848301410675,0.134173959493637,4.90570020675659,0.837017714977264,1.22463047504425,0.814932107925415,0.383085638284683,0.109859772026539,0.130032584071159,4.63339996337891,0.785179197788239,1.14011859893799,0.777624726295471,0.424855083227158,0.0914947688579559,0.151878625154495,4.39459991455078,0.889773547649384,0.685395479202271,0.583358764648438,0.454522609710693,0.0791702345013618,0.149664953351021,4.15210008621216,1.3235239982605,0.724112629890442,0.674982905387878,0.47582796216011,0.0578777566552162,0.200320035219193
"71","Kazakhstan","Commonwealth of Independent States",5.85500001907349,1.12254118919373,1.1224091053009,0.643682360649109,0.516487658023834,0.118271447718143,0.0845373868942261,5.91900014877319,1.2294282913208,0.955435931682587,0.573857724666595,0.405202180147171,0.150109678506851,0.111316211521626,5.81899976730347,1.28455626964569,1.38436901569366,0.606041550636292,0.437454283237457,0.201964423060417,0.119282886385918,5.79010009765625,1.14262199401855,1.51647770404816,0.631318390369415,0.453601986169815,0.147593170404434,0.120705299079418,5.8088002204895,1.17347300052643,1.50771510601044,0.729368388652802,0.409854620695114,0.145751222968102,0.0963137149810791,6.05789995193481,1.12259423732758,1.45326769351959,0.698788940906525,0.497432142496109,0.153713792562485,0.110463686287403,6.15180015563965,1.22959363460541,1.10282397270203,0.526653826236725,0.572846949100494,0.142670944333076,0.131538867950439,6.23409986495972,1.66798186302185,1.22016739845276,0.611263811588287,0.583536982536316,0.133793696761131,0.157141387462616
"72","Kenya","Sub-Saharan Africa",4.41900014877319,0.364708840847015,0.998762786388397,0.414349496364594,0.422153472900391,0.375424474477768,0.0583882406353951,4.35599994659424,0.522671163082123,0.762397348880768,0.301471650600433,0.405755043029785,0.413277924060822,0.0668590664863586,4.55299997329712,0.560479462146759,1.06795072555542,0.309988349676132,0.452763766050339,0.444860309362411,0.0646413192152977,4.4096999168396,0.493055075407028,1.04794943332672,0.454412162303925,0.503699600696564,0.35246929526329,0.0551365092396736,4.50860023498535,0.511650919914246,0.983056306838989,0.581072628498077,0.430641025304794,0.372391879558563,0.0534948110580444,4.58300018310547,0.476413398981094,0.905077755451202,0.536312758922577,0.519180536270142,0.393902093172073,0.0672010779380798,4.60659980773926,0.602825522422791,0.5079625248909,0.385058671236038,0.482834696769714,0.37510758638382,0.0726333856582642,4.54300022125244,1.03154826164246,0.60507732629776,0.40100958943367,0.439968138933182,0.321752935647964,0.0821529179811478
"73","Kosovo","Central and Eastern Europe",5.58900022506714,0.801479160785675,0.811976373195648,0.631324887275696,0.247487843036652,0.283095508813858,0.0474087484180927,5.40100002288818,0.901451945304871,0.660622715950012,0.540003180503845,0.143963769078255,0.279919445514679,0.0654712021350861,5.27899980545044,0.951484382152557,1.13785350322723,0.541452050209045,0.260287940502167,0.319931447505951,0.0574716180562973,5.66209983825684,0.85480397939682,1.22978484630585,0.577671647071838,0.448167085647583,0.273846745491028,0.022960901260376,6.09999990463257,0.882358610630035,1.23244762420654,0.758264482021332,0.489467233419418,0.262007534503937,0.00644627911970019,6.32520008087158,0.840481340885162,1.18396282196045,0.672709167003632,0.557280421257019,0.325286865234375,0.00855902396142483,6.37200021743774,0.937334001064301,0.807355582714081,0.482966721057892,0.592869400978088,0.355896562337875,0.0139376996085048,6.45510005950928,1.36211752891541,0.94934070110321,0.569479882717133,0.598855018615723,0.309184432029724,0.0350091047585011
"74","Kuwait","Middle East and North Africa",6.29500007629395,1.55421686172485,1.16593563556671,0.72492378950119,0.554992616176605,0.16227750480175,0.256091207265854,6.23899984359741,1.61714136600494,0.877582967281342,0.635688483715057,0.431660771369934,0.159652605652809,0.236691728234291,6.10500001907349,1.63295245170593,1.25969874858856,0.632105708122253,0.496337592601776,0.228289797902107,0.215159550309181,6.08339977264404,1.47371482849121,1.30149006843567,0.675150752067566,0.554281115531921,0.167375072836876,0.106181211769581,6.02069997787476,1.50025928020477,1.31888377666473,0.808344662189484,0.49278125166893,0.141657799482346,0.0974015146493912,6.10209989547729,1.42483365535736,1.24477982521057,0.776468932628632,0.570261418819427,0.13275109231472,0.1128149330616,6.10610008239746,1.46085321903229,0.8565274477005,0.580199658870697,0.590579450130463,0.12002494931221,0.129525139927864,NA,NA,NA,NA,NA,NA,NA
"75","Kyrgyzstan","Commonwealth of Independent States",5.28599977493286,0.474278658628464,1.15115451812744,0.650883853435516,0.43477389216423,0.300302237272263,0.0423157215118408,5.18499994277954,0.560443997383118,0.954338312149048,0.554490625858307,0.402119219303131,0.384315311908722,0.0476213432848454,5.00400018692017,0.596220076084137,1.39423859119415,0.553457796573639,0.454943388700485,0.42858037352562,0.0394391790032387,5.13079977035522,0.529648721218109,1.41638851165771,0.593676209449768,0.539891123771667,0.280681848526001,0.0345802120864391,5.26070022583008,0.550570547580719,1.4378741979599,0.722674071788788,0.507759749889374,0.300060302019119,0.0227478705346584,5.54150009155273,0.51318097114563,1.34103667736053,0.680645883083344,0.614617764949799,0.301370739936829,0.030466690659523,5.7435998916626,0.664905846118927,0.970521748065948,0.501481592655182,0.672645568847656,0.26580023765564,0.0201525185257196,5.82849979400635,1.06857287883759,1.10946178436279,0.637915134429932,0.693059623241425,0.208154574036598,0.0247791018337011
"76","Laos","Southeast Asia",4.87599992752075,0.590658903121948,0.73802638053894,0.549089014530182,0.595907926559448,0.421915620565414,0.242494508624077,4.87599992752075,0.680423438549042,0.549695014953613,0.382905632257462,0.521675407886505,0.4307881295681,0.224229052662849,NA,NA,NA,NA,NA,NA,NA,4.62309980392456,0.719760537147522,1.0335282087326,0.440834879875183,0.626212656497955,0.22968578338623,0.173678115010262,4.79629993438721,0.764207541942596,1.03036046028137,0.551287233829498,0.547308444976807,0.266207456588745,0.164271682500839,4.88859987258911,0.71469384431839,0.987391889095306,0.486378282308578,0.612027287483215,0.272667109966278,0.194273963570595,5.03000020980835,0.807757675647736,0.597869753837585,0.330386102199554,0.642858803272247,0.268305391073227,0.179294586181641,5.14029979705811,1.23879194259644,0.654257655143738,0.478623867034912,0.679062306880951,0.196533784270287,0.183997988700867
"77","Latvia","Central and Eastern Europe",5.09800004959106,1.11312031745911,1.09562110900879,0.724371075630188,0.296712547540665,0.182261601090431,0.0633215233683586,5.55999994277954,1.21787679195404,0.950254142284393,0.639524221420288,0.279956310987473,0.174453154206276,0.0888952612876892,5.84999990463257,1.26074862480164,1.40471494197845,0.638566970825195,0.325707912445068,0.153074786067009,0.0738427266478539,5.93310022354126,1.14800405502319,1.45431220531464,0.670852482318878,0.362944930791855,0.0916519463062286,0.0663347020745277,5.93970012664795,1.18682813644409,1.46470737457275,0.811609625816345,0.264403462409973,0.0749235227704048,0.0638632848858833,5.94999980926514,1.14139544963837,1.41439878940582,0.77790242433548,0.329198807477951,0.0754079446196556,0.0903915241360664,6.03200006484985,1.28549647331238,1.04738187789917,0.586504817008972,0.404969602823257,0.0822865143418312,0.0889940112829208,6.18039989471436,1.73159420490265,1.22085094451904,0.637440204620361,0.502081155776978,0.0752844214439392,0.0904914364218712
"78","Lebanon","Middle East and North Africa",4.83900022506714,1.02564084529877,0.800010800361633,0.839474499225616,0.33915850520134,0.218541949987411,0.0458224266767502,5.12900018692017,1.12267863750458,0.641836702823639,0.761709570884705,0.26228079199791,0.236933082342148,0.0306065753102303,5.22499990463257,1.07498753070831,1.12962424755096,0.735081076622009,0.288515985012054,0.264450758695602,0.037513829767704,5.19890022277832,0.964538931846619,1.16640365123749,0.78543347120285,0.291652321815491,0.186524346470833,0.033602774143219,5.19729995727539,0.986887097358704,1.22418630123138,0.814914524555206,0.215764999389648,0.166071772575378,0.0273717381060123,4.77150011062622,0.889232516288757,1.19249331951141,0.788671135902405,0.18551667034626,0.158524140715599,0.0215181466192007,4.58379983901978,1.04474365711212,0.867847621440887,0.594536662101746,0.174581840634346,0.140048667788506,0.0262872464954853,2.95530009269714,1.39206838607788,0.497998535633087,0.630964338779449,0.102798648178577,0.0821912959218025,0.0337609462440014
"79","Lesotho","Sub-Saharan Africa",4.89799976348877,0.37545108795166,1.04103171825409,0.0761174783110619,0.317672729492188,0.163882538676262,0.12503819167614,NA,NA,NA,NA,NA,NA,NA,3.80800008773804,0.521021246910095,1.19009518623352,0,0.390661299228668,0.157497271895409,0.119094640016556,3.80819988250732,0.472479820251465,1.21494603157043,0.0789806246757507,0.422942072153091,0.115610152482986,0.111504606902599,3.80189990997314,0.488944083452225,1.16901016235352,0.167731374502182,0.358645081520081,0.107374466955662,0.0932688117027283,3.6528000831604,0.454938739538193,1.08894002437592,0.100934810936451,0.40936753153801,0.102627642452717,0.0504838228225708,3.51180005073547,0.450848251581192,0.730560958385468,0.00699187908321619,0.405455321073532,0.10281939804554,0.0152839096263051,NA,NA,NA,NA,NA,NA,NA
"80","Liberia","Sub-Saharan Africa",4.57100009918213,0.0712010636925697,0.789675533771515,0.342009902000427,0.285307645797729,0.243620231747627,0.0623193345963955,3.62199997901917,0.107063256204128,0.503526747226715,0.231654658913612,0.257483154535294,0.240629300475121,0.0485215447843075,3.53299999237061,0.119041793048382,0.872117936611176,0.229918196797371,0.332881182432175,0.26654988527298,0.0389482490718365,3.49539995193481,0.0757279470562935,0.858432471752167,0.266598582267761,0.418888568878174,0.205607309937477,0.0300216004252434,3.97530007362366,0.0729223489761353,0.921916663646698,0.443014651536942,0.369702517986298,0.233178347349167,0.0328734777867794,4.55789995193481,0.174103006720543,0.92073392868042,0.392284274101257,0.405943095684052,0.226967871189117,0.0511398762464523,4.62519979476929,0.227924361824989,0.580151200294495,0.252576053142548,0.430175006389618,0.220741525292397,0.057040523737669,NA,NA,NA,NA,NA,NA,NA
"81","Libya","Middle East and North Africa",5.75400018692017,1.13144528865814,1.11861932277679,0.703803718090057,0.416682094335556,0.182951331138611,0.110229723155499,5.61499977111816,1.06687593460083,0.950764834880829,0.523042976856232,0.406719416379929,0.17086835205555,0.103392101824284,5.52500009536743,1.10180306434631,1.35756433010101,0.520169019699097,0.465733230113983,0.152073666453362,0.0926102101802826,5.5657000541687,0.985146284103394,1.3498409986496,0.552684605121613,0.495923817157745,0.115527398884296,0.148204535245895,5.52530002593994,1.04404413700104,1.30325043201447,0.673341751098633,0.416118174791336,0.132690131664276,0.151876762509346,5.48880004882812,1.02191376686096,1.19628369808197,0.615626633167267,0.451354056596756,0.142757698893547,0.172258079051971,5.41029977798462,1.04356288909912,0.820904910564423,0.435322910547256,0.473741471767426,0.131455987691879,0.173930615186691,NA,NA,NA,NA,NA,NA,NA
"82","Lithuania","Central and Eastern Europe",5.83300018310547,1.14723420143127,1.25744640827179,0.73127692937851,0.213422775268555,0.0264071095734835,0.0103143425658345,5.81300020217896,1.26920008659363,1.06410992145538,0.646744012832642,0.18928886950016,0.020247008651495,0.0181965194642544,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.010164656676352,0.0118656428530812,5.95190000534058,1.1968435049057,1.52713596820831,0.715528428554535,0.349856346845627,0.0261604525148869,0.00635549519211054,6.14900016784668,1.23821127414703,1.51527321338654,0.818091511726379,0.291399925947189,0.0426408909261227,0.0418119430541992,6.21549987792969,1.19355964660645,1.43286573886871,0.795421183109283,0.420460790395737,0.0536910407245159,0.0813502743840218,6.25540018081665,1.34976315498352,1.06502652168274,0.611885190010071,0.476324439048767,0.0557553507387638,0.0725164264440536,6.4456000328064,1.80392956733704,1.20366132259369,0.659258484840393,0.495659619569778,0.0532419793307781,0.0769382119178772
"83","Luxembourg","Western Europe",6.94600009918213,1.56390738487244,1.21962523460388,0.918942749500275,0.61583399772644,0.28033658862114,0.377976953983307,6.87099981307983,1.69752418994904,1.03999304771423,0.845419347286224,0.548702359199524,0.275711238384247,0.353293061256409,6.86299991607666,1.74194359779358,1.45758366584778,0.845089495182037,0.59662789106369,0.283180981874466,0.31883442401886,6.90990018844604,1.57607924938202,1.52007114887238,0.896179437637329,0.632019996643066,0.196052372455597,0.320991516113281,7.0903000831604,1.60876154899597,1.47880673408508,1.01248204708099,0.526162326335907,0.194300398230553,0.315696567296982,7.23750019073486,1.53667604923248,1.38752841949463,0.986442685127258,0.610137045383453,0.195953920483589,0.3670414686203,7.32439994812012,1.75078558921814,1.00297832489014,0.759720683097839,0.639362514019012,0.16607677936554,0.352613538503647,NA,NA,NA,NA,NA,NA,NA
"84","Macedonia","Central and Eastern Europe",5.00699996948242,0.918506383895874,1.00232362747192,0.735445022583008,0.334573417901993,0.223587855696678,0.0532715246081352,5.12099981307983,1.01929795742035,0.782356858253479,0.647379219532013,0.276682049036026,0.235072523355484,0.0704708471894264,5.17500019073486,1.06457793712616,1.20789301395416,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518,5.18480014801025,0.959345459938049,1.23932206630707,0.690588176250458,0.394488453865051,0.173220634460449,0.0524614118039608,5.27360010147095,0.983121395111084,1.29391884803772,0.837931394577026,0.344850063323975,0.184776112437248,0.0339546911418438,5.15980005264282,0.935371994972229,1.18317353725433,0.802994132041931,0.410224586725235,0.18586353957653,0.0245950594544411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Madagascar","Sub-Saharan Africa",3.68099999427795,0.208244994282722,0.668012797832489,0.46720877289772,0.191839247941971,0.213333442807198,0.0812392085790634,3.6949999332428,0.279543608427048,0.461154669523239,0.371090263128281,0.136837780475616,0.220397666096687,0.0750585049390793,3.64400005340576,0.305808693170547,0.913020372390747,0.375223308801651,0.189196765422821,0.208732530474663,0.0672319754958153,3.77360010147095,0.262341797351837,0.90765506029129,0.401769191026688,0.221069887280464,0.154574885964394,0.0485328026115894,3.93269991874695,0.274075627326965,0.916107058525085,0.554548025131226,0.14779369533062,0.168994516134262,0.0405129492282867,4.16559982299805,0.244553208351135,0.823694348335266,0.500617027282715,0.192967548966408,0.1911900639534,0.0762486383318901,4.20849990844727,0.265881478786469,0.502705991268158,0.341007769107819,0.207371160387993,0.184620752930641,0.0868545025587082,NA,NA,NA,NA,NA,NA,NA
"86","Malawi","Sub-Saharan Africa",4.29199981689453,0.0160371270030737,0.411338567733765,0.225619152188301,0.430537462234497,0.331277519464493,0.069769598543644,4.1560001373291,0.0870939567685127,0.147002205252647,0.29364487528801,0.414301723241806,0.309678584337234,0.0756367594003677,3.97000002861023,0.233442038297653,0.512568831443787,0.315089583396912,0.466914653778076,0.287170469760895,0.0727116540074348,3.58680009841919,0.186077579855919,0.541424989700317,0.305785357952118,0.530539453029633,0.210318148136139,0.080250546336174,3.40980005264282,0.190973341464996,0.560136735439301,0.495386093854904,0.443425297737122,0.218095511198044,0.0891837999224663,3.53800010681152,0.176534727215767,0.530368089675903,0.446163296699524,0.487389832735062,0.213185057044029,0.131633952260017,3.59999990463257,0.112568460404873,0.167613819241524,0.298242032527924,0.484244585037231,0.213024720549583,0.134099349379539,3.75040006637573,0.64782053232193,0.279297560453415,0.388209581375122,0.476939499378204,0.140196785330772,0.157042130827904
"87","Malaysia","Southeast Asia",5.76999998092651,1.12486171722412,1.07023179531097,0.723937571048737,0.530239403247833,0.330752313137054,0.105006106197834,6.00500011444092,1.25142061710358,0.880245804786682,0.623655319213867,0.390308052301407,0.414735853672028,0.0908133983612061,6.08400011062622,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,6.3221001625061,1.16131436824799,1.2582391500473,0.669138252735138,0.356154173612595,0.31143319606781,0.0591556914150715,5.33879995346069,1.22058951854706,1.17120015621185,0.828095078468323,0.508167326450348,0.260062843561172,0.0242963209748268,5.38430023193359,1.168421626091,1.17400228977203,0.788511872291565,0.596941530704498,0.274886161088943,0.062163133174181,5.38430023193359,1.25872814655304,0.797332525253296,0.586566567420959,0.624087631702423,0.269708782434464,0.0637985616922379,5.71129989624023,1.68926203250885,0.937658607959747,0.61982798576355,0.654271900653839,0.213158056139946,0.125649198889732
"88","Mali","Sub-Saharan Africa",3.99499988555908,0.260744988918304,1.03526246547699,0.205829322338104,0.388574957847595,0.187981814146042,0.123517446219921,4.07299995422363,0.312924176454544,0.863327264785767,0.163471952080727,0.275439262390137,0.210641324520111,0.136466279625893,4.19000005722046,0.476180493831635,1.28147339820862,0.169365674257278,0.306613743305206,0.183354198932648,0.104970246553421,4.44700002670288,0.36980339884758,1.23317778110504,0.151986956596375,0.367292195558548,0.139344662427902,0.0558987036347389,4.39039993286133,0.384862124919891,1.10472011566162,0.307860970497131,0.327313154935837,0.153068467974663,0.0519408956170082,4.72930002212524,0.352462649345398,0.973141729831696,0.234981521964073,0.377534449100494,0.169667050242424,0.0621462762355804,4.72349977493286,0.387207269668579,0.589945793151855,0.109945721924305,0.383927136659622,0.164472535252571,0.0716944336891174,4.47900009155273,0.791592955589294,0.483130067586899,0.311049073934555,0.349783152341843,0.128419011831284,0.0422735586762428
"89","Malta","Western Europe",6.30200004577637,1.20740044116974,1.30202758312225,0.887212753295898,0.603650271892548,0.517516791820526,0.135855346918106,6.48799991607666,1.30781531333923,1.09879207611084,0.803154051303864,0.549941837787628,0.562365829944611,0.175543859601021,6.52699995040894,1.34327983856201,1.48841166496277,0.821944236755371,0.588767051696777,0.574730575084686,0.153066068887711,6.62659978866577,1.27020072937012,1.52489638328552,0.884366869926453,0.645338833332062,0.375807523727417,0.142246946692467,6.72559976577759,1.29994106292725,1.51968908309937,0.999311447143555,0.564293742179871,0.3753362596035,0.150721609592438,6.77279996871948,1.2525132894516,1.44295692443848,0.97204202413559,0.633239030838013,0.341180831193924,0.178864076733589,6.60200023651123,1.41088151931763,1.05511295795441,0.747122704982758,0.663734078407288,0.274504035711288,0.1826171875,6.44689989089966,1.83827948570251,1.16892325878143,0.78890997171402,0.679172098636627,0.174298942089081,0.165842741727829
"90","Mauritania","Sub-Saharan Africa",4.43599987030029,0.454066306352615,0.869077205657959,0.358738869428635,0.24232342839241,0.21899625658989,0.174611479043961,4.20100021362305,0.613908052444458,0.841419696807861,0.286394596099854,0.126799494028091,0.226863607764244,0.179548814892769,4.29199981689453,0.648457288742065,1.2720308303833,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,4.35550022125244,0.557027459144592,1.2450258731842,0.292034029960632,0.128533661365509,0.134179458022118,0.0933228507637978,4.49030017852783,0.569634616374969,1.16722166538239,0.488745421171188,0.0657752677798271,0.105584152042866,0.0881556496024132,4.37459993362427,0.539684891700745,1.11332356929779,0.425184816122055,0.185714483261108,0.128899663686752,0.122257634997368,4.2273998260498,0.666071712970734,0.748766958713531,0.273457258939743,0.218392878770828,0.11856285482645,0.132921069860458,NA,NA,NA,NA,NA,NA,NA
"91","Mauritius","Sub-Saharan Africa",5.47700023651123,1.00760805606842,0.98520964384079,0.709498286247253,0.560658872127533,0.377444922924042,0.0752078369259834,5.64799976348877,1.14372265338898,0.756950199604034,0.661886155605316,0.46144711971283,0.369510620832443,0.0520299933850765,5.62900018692017,1.18939554691315,1.20956099033356,0.638007462024689,0.491247326135635,0.360933750867844,0.0421815551817417,5.8914999961853,1.09013974666595,1.3874260187149,0.683879315853119,0.583902835845947,0.245021834969521,0.0498871579766273,5.88819980621338,1.11982369422913,1.40166127681732,0.798438787460327,0.498120784759521,0.215302407741547,0.0595291666686535,6.10129976272583,1.07366394996643,1.39566683769226,0.763389408588409,0.590838134288788,0.186894550919533,0.0840882286429405,6.04899978637695,1.17835593223572,0.996020913124084,0.573927938938141,0.59037446975708,0.152674525976181,0.0958532318472862,6.07110023498535,1.59110951423645,1.11639022827148,0.567545413970947,0.589446902275085,0.130853489041328,0.10696118324995
"92","Mexico","Latin America and Caribbean",7.18699979782104,1.02053511142731,0.914507746696472,0.81444388628006,0.481810629367828,0.140740215778351,0.213122710585594,6.77799987792969,1.11508083343506,0.714603781700134,0.711434185504913,0.37708643078804,0.117354616522789,0.183547228574753,6.57800006866455,1.15318381786346,1.210862159729,0.709978997707367,0.412730008363724,0.120990432798862,0.132774114608765,6.48820018768311,1.03823459148407,1.25223314762115,0.76066267490387,0.479180783033371,0.0686844512820244,0.0947043001651764,6.59450006484985,1.0697900056839,1.32307577133179,0.861113786697388,0.433117806911469,0.0735447332262993,0.0727071315050125,6.46500015258789,1.02438747882843,1.22633349895477,0.831601023674011,0.553892552852631,0.083094485104084,0.0831336677074432,6.31680011749268,1.1262321472168,0.829717218875885,0.633654713630676,0.584987998008728,0.0922042429447174,0.0894470289349556,6.12760019302368,1.55152654647827,0.885673344135284,0.623061299324036,0.621371030807495,0.0918761864304543,0.115227729082108
"93","Moldova","Commonwealth of Independent States",5.88899993896484,0.594475328922272,1.01527559757233,0.618257343769073,0.328178942203522,0.20951472222805,0.0161489825695753,5.89699983596802,0.691769421100616,0.83131742477417,0.523085415363312,0.252024620771408,0.199973464012146,0.0190307777374983,5.83799982070923,0.728870630264282,1.25182557106018,0.589465200901031,0.240729048848152,0.208779126405716,0.0100912861526012,5.63969993591309,0.656608581542969,1.3006945848465,0.620221078395844,0.232162684202194,0.17094849050045,0.000325575936585665,5.52850008010864,0.685384273529053,1.32799196243286,0.739263892173767,0.245268017053604,0.180546551942825,0,5.60750007629395,0.707916796207428,1.23731219768524,0.713299453258514,0.389571487903595,0.174049183726311,0.0143787441775203,5.76639986038208,0.984745800495148,0.888046681880951,0.542361438274384,0.53581839799881,0.13664947450161,0.013474796898663,5.8568000793457,1.41736698150635,1.00847244262695,0.596850574016571,0.56120491027832,0.102306269109249,0.0284885745495558
"94","Mongolia","East Asia",4.87400007247925,0.828185737133026,1.30059611797333,0.602684855461121,0.436260730028152,0.332301378250122,0.0266567785292864,4.90700006484985,0.988527238368988,1.08983087539673,0.554693222045898,0.359718769788742,0.345385551452637,0.0328501723706722,4.95499992370605,1.02723586559296,1.4930112361908,0.557783484458923,0.394143968820572,0.338464230298996,0.0329022891819477,5.12459993362427,0.914174377918243,1.51724553108215,0.575362205505371,0.395128399133682,0.252841472625732,0.0317130275070667,5.28539991378784,0.947823762893677,1.53063821792603,0.666763842105865,0.316532462835312,0.235220834612846,0.0379663817584515,5.45620012283325,0.90487277507782,1.45893061161041,0.615788161754608,0.355703115463257,0.263885736465454,0.0465331263840199,5.67719984054565,0.965962052345276,1.06466925144196,0.441625535488129,0.396537810564041,0.263327836990356,0.0528460443019867,5.76070022583008,1.39297688007355,1.19745099544525,0.467231452465057,0.397826820611954,0.24714121222496,0.0592393577098846
"95","Montenegro","Central and Eastern Europe",5.19199991226196,0.974380016326904,0.90557199716568,0.725211620330811,0.182596921920776,0.161396458745003,0.14295557141304,5.16099977493286,1.07837724685669,0.741729080677032,0.635325789451599,0.151106625795364,0.171912714838982,0.127212509512901,5.23699998855591,1.12112903594971,1.23837649822235,0.667464673519135,0.194989055395126,0.197911024093628,0.0881741940975189,5.34749984741211,1.01727843284607,1.27939319610596,0.729212582111359,0.25927010178566,0.11140763014555,0.0814469009637833,5.52290010452271,1.05055344104767,1.36071908473969,0.870898544788361,0.196936681866646,0.142251536250114,0.0799532681703568,5.54610013961792,1.0101500749588,1.26565790176392,0.839028894901276,0.303223848342896,0.149010330438614,0.0984351113438606,5.58050012588501,1.15455174446106,0.891328692436218,0.636866629123688,0.39687180519104,0.165653347969055,0.0810271352529526,5.54680013656616,1.57335555553436,1.02336406707764,0.659055113792419,0.460230141878128,0.134797841310501,0.0770100206136703
